Garden,WholePlotID,SplitPlotID,PlantID,Cyanotype,Cyanogenesis,Ac_ac,Li_li,Precipitation,Herbivores,Survived21,Flowered21,Seeded21,FlowerHeadNumber21,SeedSetMass21,MaxArea21,GrowthRate21,Herbivory21,SurvivedWinter,Survived22,Flowered22,Seeded22,FlowerHeadNumber22,SeedSetMass22,MaxArea22,GrowthRate22,Herbivory22
Ontario,1,1,1,AcLi,Cyanogenic,Ac,Li,Reduced,Reduced,1,1,1,52,1.914,1311.46,0.031852905,2.933333333,1,1,1,1,295,5.2451,1230.2,0.037713183,5.466666667
Ontario,1,1,2,Acli,Acyanogenic,Ac,li,Reduced,Reduced,1,1,1,69,1.5268,1899.29,0.041953969,0.666666667,1,1,1,1,357,4.6309,1152.99,0.049944862,5.533333333
Ontario,1,1,3,acLi,Acyanogenic,ac,Li,Reduced,Reduced,1,1,1,46,1.3322,1376.65,0.02722484,3.733333333,1,1,1,1,102,1.1511,402.08,0.070892958,6
Ontario,1,1,4,acli,Acyanogenic,ac,li,Reduced,Reduced,0,0,0,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,878.07,NA,NA
Ontario,1,2,1,AcLi,Cyanogenic,Ac,Li,Control,Reduced,1,1,1,90,4.2206,1860.38,0.035457439,2.066666667,1,1,1,1,537,11.4304,1109.36,0.00465272,3.6
Ontario,1,2,2,Acli,Acyanogenic,Ac,li,Control,Reduced,1,1,1,168,5.5843,1828.74,0.032493372,1.266666667,1,1,1,1,345,5.9245,993.82,0.028107464,5.466666667
Ontario,1,2,3,acLi,Acyanogenic,ac,Li,Control,Reduced,1,1,1,68,2.2603,2114.19,0.037723136,1.333333333,1,1,1,1,332,5.558,1093.55,0.062249481,4.733333333
Ontario,1,2,4,acli,Acyanogenic,ac,li,Control,Reduced,1,1,1,107,2.298,3193.13,0.04452838,0.666666667,1,1,1,1,637,4.6855,385.99,NA,11.46666667
Ontario,2,1,1,AcLi,Cyanogenic,Ac,Li,Reduced,Control,1,1,1,27,0.8452,1637.64,0.037052853,35.26666667,1,0,0,0,0,0,1.97,NA,NA
Ontario,2,1,2,Acli,Acyanogenic,Ac,li,Reduced,Control,1,1,1,1,0.0044,789.12,0.038592422,17,1,1,1,1,6,0.0046,286.56,0.086101283,14
Ontario,2,1,3,acLi,Acyanogenic,ac,Li,Reduced,Control,1,1,1,30,1.0545,1047.04,0.032411893,10.13333333,1,1,1,1,58,1.6734,252.38,0.043852885,12.93333333
Ontario,2,1,4,acli,Acyanogenic,ac,li,Reduced,Control,1,1,1,47,1.0835,1028.44,0.025565201,8.333333333,0,NA,NA,NA,NA,NA,NA,NA,NA
Ontario,2,2,1,AcLi,Cyanogenic,Ac,Li,Control,Control,1,1,1,31,0.551,1241.01,0.038321281,17.46666667,1,1,1,1,138,4.4456,21.37,NA,11.8
Ontario,2,2,2,Acli,Acyanogenic,Ac,li,Control,Control,1,1,1,26,0.6069,989.32,0.036739613,3,1,1,1,1,447,7.7409,1043.62,0.03796917,18.93333333
Ontario,2,2,3,acLi,Acyanogenic,ac,Li,Control,Control,1,1,1,15,0.2915,1318.46,0.028566357,8.666666667,1,1,1,1,2,0.138,NA,NA,36.13333333
Ontario,2,2,4,acli,Acyanogenic,ac,li,Control,Control,1,1,1,72,0.8029,1232.4,0.032390812,17.26666667,1,1,0,0,0,0,4.75,NA,NA
Ontario,3,1,1,AcLi,Cyanogenic,Ac,Li,Control,Reduced,1,1,1,3,0.0343,334.3,0.019022153,1.933333333,1,1,1,1,267,2.1384,1254.61,0.03328537,5.6
Ontario,3,1,2,Acli,Acyanogenic,Ac,li,Control,Reduced,1,0,0,0,0,198.62,0.019825399,0.733333333,1,1,1,1,98,1.3666,437.24,0.036124155,6.533333333
Ontario,3,1,3,acLi,Acyanogenic,ac,Li,Control,Reduced,1,1,1,3,0.0357,114.12,0.016401499,9,1,1,1,1,57,1.4907,337.86,0.047237771,12.66666667
Ontario,3,1,4,acli,Acyanogenic,ac,li,Control,Reduced,1,0,0,0,0,193.13,0.015904569,2.666666667,1,1,0,0,0,0,112.37,0.028245484,16.33333333
Ontario,3,2,1,AcLi,Cyanogenic,Ac,Li,Reduced,Reduced,1,0,0,0,0,198.22,0.02049485,NA,1,1,1,1,50,0.35,634.77,0.050969223,14
Ontario,3,2,2,Acli,Acyanogenic,Ac,li,Reduced,Reduced,1,0,0,0,0,72.67,0.008356205,0.133333333,1,1,1,1,8,0.2486,159.14,0.046244155,17.26666667
Ontario,3,2,3,acLi,Acyanogenic,ac,Li,Reduced,Reduced,1,0,0,0,0,45.09,NA,2.533333333,1,1,1,1,8,0.2539,85.88,0.032305604,15.33333333
Ontario,3,2,4,acli,Acyanogenic,ac,li,Reduced,Reduced,1,0,0,0,0,259.81,0.025819952,9.266666667,1,1,1,1,171,2.2643,417.9,0.033033619,13.93333333
Ontario,4,1,1,AcLi,Cyanogenic,Ac,Li,Reduced,Reduced,1,1,1,1,0.0031,216.1,0.01957226,2.2,1,1,1,1,186,0.7872,390.42,0.029512768,5.666666667
Ontario,4,1,2,Acli,Acyanogenic,Ac,li,Reduced,Reduced,1,1,1,27,0.2792,1441,NA,0.533333333,1,1,1,1,545,2.8579,904.49,0.011523769,2.266666667
Ontario,4,1,3,acLi,Acyanogenic,ac,Li,Reduced,Reduced,1,1,1,2,0.0293,259.49,0.02829177,14,1,1,0,0,0,0,109,0.023410713,22.66666667
Ontario,4,1,4,acli,Acyanogenic,ac,li,Reduced,Reduced,1,1,1,40,0.2409,727.39,0.029114282,8.866666667,1,1,1,1,41,0.1771,209.25,0.087397597,13.93333333
Ontario,4,2,1,AcLi,Cyanogenic,Ac,Li,Control,Reduced,1,1,1,9,0.3249,519.93,0.026206961,1.6,1,1,1,1,107,0.9172,1022.59,0.027885286,5.133333333
Ontario,4,2,2,Acli,Acyanogenic,Ac,li,Control,Reduced,1,1,1,5,0.3182,996.41,0.027545754,0.066666667,1,1,1,1,40,0.4283,749.51,0.014394852,10.6
Ontario,4,2,3,acLi,Acyanogenic,ac,Li,Control,Reduced,1,1,1,1,0.0013,593.58,0.020598341,3.8,1,0,0,0,0,0,NA,NA,NA
Ontario,4,2,4,acli,Acyanogenic,ac,li,Control,Reduced,1,1,1,10,0.5319,1007.5,0.033572674,9.266666667,1,0,1,1,353,1.1007,1173.14,0.194874617,NA
Ontario,5,1,1,AcLi,Cyanogenic,Ac,Li,Reduced,Reduced,1,1,1,82,1.2873,1168.73,0.037251217,3.733333333,1,1,1,1,328,3.3174,1011.1,0.038208979,8
Ontario,5,1,2,Acli,Acyanogenic,Ac,li,Reduced,Reduced,1,1,1,10,0.2091,1827.4,0.040067786,2.2,1,0,1,1,458,2.8642,1048.61,0.005889261,7.2
Ontario,5,1,3,acLi,Acyanogenic,ac,Li,Reduced,Reduced,1,1,1,19,0.187,1173.03,0.027971175,3.533333333,1,1,1,1,268,1.4156,1883.65,0.057652752,0.666666667
Ontario,5,1,4,acli,Acyanogenic,ac,li,Reduced,Reduced,1,0,0,0,0,165.75,0.012452599,0.733333333,1,1,1,1,57,0.345,289.05,0.051068575,3.733333333
Ontario,5,2,1,AcLi,Cyanogenic,Ac,Li,Control,Reduced,1,1,1,165,2.8332,2669.41,0.031498113,0.333333333,1,1,1,1,154,2.0344,701.73,0.0492377,6.066666667
Ontario,5,2,2,Acli,Acyanogenic,Ac,li,Control,Reduced,1,1,1,6,0.2869,2087.54,0.037165835,0.866666667,1,1,1,1,361,4.3604,1908.08,0.018462578,2.8
Ontario,5,2,3,acLi,Acyanogenic,ac,Li,Control,Reduced,1,1,1,31,0.5131,1508.33,0.041220717,3.4,1,1,1,1,291,2.9741,1017.76,0.049199176,10.26666667
Ontario,5,2,4,acli,Acyanogenic,ac,li,Control,Reduced,1,1,1,49,0.8023,2422.13,0.047682899,5.466666667,1,1,1,1,332,7.5216,180.57,0.006953983,3.2
Ontario,6,1,1,AcLi,Cyanogenic,Ac,Li,Control,Control,1,1,1,2,0.008,780.31,0.038813247,0,1,1,1,1,24,0.2349,310.54,0.031927225,32.66666667
Ontario,6,1,2,Acli,Acyanogenic,Ac,li,Control,Control,1,1,1,23,0.1205,1280.88,0.031455389,6.733333333,1,1,1,1,249,2.5311,500.12,0.023300285,7.933333333
Ontario,6,1,3,acLi,Acyanogenic,ac,Li,Control,Control,1,1,1,76,1.5043,1156.69,0.027765785,20.26666667,1,1,1,1,157,2.9624,710.45,0.046422777,16.4
Ontario,6,1,4,acli,Acyanogenic,ac,li,Control,Control,1,1,1,11,0.1301,692.95,0.033768868,0.333333333,1,1,1,1,17,0.0418,244.19,0.080964155,39.06666667
Ontario,6,2,1,AcLi,Cyanogenic,Ac,Li,Reduced,Control,1,1,1,33,0.3151,1124.43,NA,6,1,1,1,1,289,1.9222,1381.73,0.028398634,10.66666667
Ontario,6,2,2,Acli,Acyanogenic,Ac,li,Reduced,Control,1,1,1,16,0.3934,1558.59,0.044372797,4.666666667,1,1,1,1,473,5.7534,1588.45,0.01566035,7.866666667
Ontario,6,2,3,acLi,Acyanogenic,ac,Li,Reduced,Control,1,1,1,40,0.4719,1084.94,0.03428047,9.733333333,1,0,0,0,0,0,4.86,0.011399182,57.2
Ontario,6,2,4,acli,Acyanogenic,ac,li,Reduced,Control,1,1,1,29,0.4181,1702.81,0.040027722,11,1,1,1,1,85,0.6756,1222.57,0.04256304,7.266666667
Ontario,7,1,1,AcLi,Cyanogenic,Ac,Li,Reduced,Reduced,1,1,1,167,7.6806,1714.64,0.025353803,3,1,1,1,1,493,10.1533,2011.59,0.035962527,8.866666667
Ontario,7,1,2,Acli,Acyanogenic,Ac,li,Reduced,Reduced,1,1,1,20,0.3368,820.08,0.018793507,1.733333333,0,NA,NA,NA,NA,NA,NA,NA,NA
Ontario,7,1,3,acLi,Acyanogenic,ac,Li,Reduced,Reduced,1,1,1,50,1.2799,1034.65,0.023085045,3.466666667,1,0,1,1,32,0.6995,449.5,0.031707776,5.466666667
Ontario,7,1,4,acli,Acyanogenic,ac,li,Reduced,Reduced,0,0,0,0,0,29.03,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ontario,7,2,1,AcLi,Cyanogenic,Ac,Li,Control,Reduced,0,0,0,0,0,130.19,NA,2.466666667,1,0,0,0,0,0,NA,NA,NA
Ontario,7,2,2,Acli,Acyanogenic,Ac,li,Control,Reduced,1,1,1,216,3.3334,1955.5,0.029710607,0,1,1,1,1,135,0.7731,1122.86,0.082456266,8.333333333
Ontario,7,2,3,acLi,Acyanogenic,ac,Li,Control,Reduced,1,1,1,94,1.1245,3021.45,0.036865078,7.733333333,1,1,1,1,244,1.6998,837.41,0.049984437,2.2
Ontario,7,2,4,acli,Acyanogenic,ac,li,Control,Reduced,1,1,1,94,1.9596,879.4,0.049536989,2.533333333,1,0,1,1,35,0.76,155.9,0.031528433,10.33333333
Ontario,8,1,1,AcLi,Cyanogenic,Ac,Li,Control,Control,1,1,1,31,0.9062,1928.73,0.043457886,12.26666667,1,1,0,0,0,0,11.25,0.00261124,60.46666667
Ontario,8,1,2,Acli,Acyanogenic,Ac,li,Control,Control,1,1,1,68,2.03,2176.57,0.034389112,20.53333333,1,1,1,1,10,0.2798,101.25,0.076445137,29.53333333
Ontario,8,1,3,acLi,Acyanogenic,ac,Li,Control,Control,1,1,1,NA,0.1061,1402.02,0.033903845,14.46666667,1,0,0,0,0,0,NA,NA,NA
Ontario,8,1,4,acli,Acyanogenic,ac,li,Control,Control,1,1,1,15,0.301,887.56,0.030610583,39.93333333,1,1,1,1,30,0.5123,178.43,0.043828018,15
Ontario,8,2,1,AcLi,Cyanogenic,Ac,Li,Reduced,Control,1,1,1,186,3.9491,2148.09,0.036697179,0,1,1,1,1,197,2.0002,1557.55,0.047774523,12.33333333
Ontario,8,2,2,Acli,Acyanogenic,Ac,li,Reduced,Control,1,1,1,103,4.7712,2110.92,0.033813005,17.93333333,1,1,1,1,87,1.1624,618.91,0.04244065,8.666666667
Ontario,8,2,3,acLi,Acyanogenic,ac,Li,Reduced,Control,1,1,1,4,0.0731,1516.55,0.035326439,23.06666667,1,0,0,0,0,0,NA,NA,NA
Ontario,8,2,4,acli,Acyanogenic,ac,li,Reduced,Control,1,1,1,98,3.7486,2393.93,0.040384882,17.93333333,1,0,0,0,0,0,1.08,NA,NA
Ontario,9,1,1,AcLi,Cyanogenic,Ac,Li,Control,Control,1,1,1,68,2.2568,1338.26,0.038337818,14.2,1,1,0,0,0,0,45.03,0.038037174,17.53333333
Ontario,9,1,2,Acli,Acyanogenic,Ac,li,Control,Control,1,1,1,165,4.418,2064.52,0.028904658,7.733333333,1,1,1,1,5,0.159,29.13,0.061108006,8.266666667
Ontario,9,1,3,acLi,Acyanogenic,ac,Li,Control,Control,1,1,1,92,2.0744,1002.73,0.035480337,13.13333333,0,NA,NA,NA,NA,NA,NA,NA,NA
Ontario,9,1,4,acli,Acyanogenic,ac,li,Control,Control,1,1,1,17,0.4099,1252.02,0.043287161,29.53333333,1,1,0,0,0,0,105.22,0.084907946,28.06666667
Ontario,9,2,1,AcLi,Cyanogenic,Ac,Li,Reduced,Control,1,1,1,129,3.4408,677.33,0.021776877,4.2,1,1,1,1,136,0.8109,451.23,0.041371743,7.333333333
Ontario,9,2,2,Acli,Acyanogenic,Ac,li,Reduced,Control,1,1,1,60,2.3709,1007.06,0.041678802,1.6,1,1,1,1,133,0.2322,894.27,0.05947716,14.06666667
Ontario,9,2,3,acLi,Acyanogenic,ac,Li,Reduced,Control,1,1,1,56,0.9182,1681.25,0.032920293,3.866666667,1,0,0,0,0,0,NA,NA,NA
Ontario,9,2,4,acli,Acyanogenic,ac,li,Reduced,Control,1,1,1,70,0.8156,856.87,0.030567149,16.2,1,1,1,1,5,0.1575,101.45,NA,9.133333333
Ontario,10,1,1,AcLi,Cyanogenic,Ac,Li,Reduced,Control,1,1,1,46,1.6197,1691.59,0.050762147,8.4,0,NA,NA,NA,NA,NA,NA,NA,NA
Ontario,10,1,2,Acli,Acyanogenic,Ac,li,Reduced,Control,1,1,1,109,1.1741,1307.96,0.057211202,0.866666667,1,1,1,1,370,1.8,524.26,0.016623324,11.8
Ontario,10,1,3,acLi,Acyanogenic,ac,Li,Reduced,Control,1,1,1,20,0.1903,2009.36,0.035086136,20.73333333,0,NA,NA,NA,NA,NA,NA,NA,NA
Ontario,10,1,4,acli,Acyanogenic,ac,li,Reduced,Control,1,1,1,97,2.3375,1393.31,0.031987884,9.333333333,1,0,1,1,13,0.0225,389.14,0.097846137,NA
Ontario,10,2,1,AcLi,Cyanogenic,Ac,Li,Control,Control,1,1,1,458,13.3178,3683.35,0.029279462,1.4,1,1,1,1,406,2.4863,626.08,0.021809142,6.266666667
Ontario,10,2,2,Acli,Acyanogenic,Ac,li,Control,Control,1,1,1,22,0.2958,625,0.059732002,3.066666667,1,0,0,0,0,0,NA,NA,NA
Ontario,10,2,3,acLi,Acyanogenic,ac,Li,Control,Control,1,1,1,34,0.1708,763.9,0.065236707,14.73333333,1,0,0,0,0,0,NA,NA,NA
Ontario,10,2,4,acli,Acyanogenic,ac,li,Control,Control,1,1,1,143,2.387,1851.14,0.036967318,3.2,1,0,0,0,0,0,2.48,NA,NA
Ontario,11,1,1,AcLi,Cyanogenic,Ac,Li,Reduced,Control,1,1,1,29,0.7533,1807.7,0.042066984,22.66666667,1,1,1,1,573,5.222,1163.29,0.026034915,9.2
Ontario,11,1,2,Acli,Acyanogenic,Ac,li,Reduced,Control,1,1,1,42,0.8415,1081.08,0.026550415,20.46666667,1,1,1,1,10,0.0242,108.23,0.015606406,21.2
Ontario,11,1,3,acLi,Acyanogenic,ac,Li,Reduced,Control,1,1,1,17,0.2216,904.31,0.033037138,4.4,1,0,0,0,0,0,1.75,NA,NA
Ontario,11,1,4,acli,Acyanogenic,ac,li,Reduced,Control,1,1,1,5,0.0593,712.56,0.031233747,19.2,1,1,1,1,34,0.9645,138.59,0.034690982,25.2
Ontario,11,2,1,AcLi,Cyanogenic,Ac,Li,Control,Control,1,1,1,26,0.3878,2023.72,0.029966238,0.133333333,1,1,1,1,70,2.0907,367.64,0.02976413,19.8
Ontario,11,2,2,Acli,Acyanogenic,Ac,li,Control,Control,1,1,1,48,0.1983,1961.06,0.045758227,8.266666667,1,1,1,1,3,0.0178,47.95,0.03454571,28.8
Ontario,11,2,3,acLi,Acyanogenic,ac,Li,Control,Control,1,1,1,22,0.4414,2228.35,0.03577365,11.26666667,1,0,0,0,0,0,NA,NA,NA
Ontario,11,2,4,acli,Acyanogenic,ac,li,Control,Control,1,1,1,25,0.3119,316.26,0.014904497,12.73333333,1,0,0,0,0,0,NA,NA,NA
Ontario,12,1,1,AcLi,Cyanogenic,Ac,Li,Control,Control,1,1,1,47,1.5637,1627.22,0.030157088,13.93333333,1,1,1,1,33,1.3421,76.1,0.018229855,14.73333333
Ontario,12,1,2,Acli,Acyanogenic,Ac,li,Control,Control,1,0,0,0,0,124.45,0.024653657,11.66666667,0,NA,NA,NA,NA,NA,NA,NA,NA
Ontario,12,1,3,acLi,Acyanogenic,ac,Li,Control,Control,1,1,1,43,1.5067,2106,0.034939871,6.733333333,1,1,1,1,17,1.1969,43.98,NA,34.06666667
Ontario,12,1,4,acli,Acyanogenic,ac,li,Control,Control,1,1,1,28,0.4969,1504.15,0.043294154,9.2,1,1,1,1,218,7.9532,244.5,0.026457155,29.13333333
Ontario,12,2,1,AcLi,Cyanogenic,Ac,Li,Reduced,Control,1,1,1,4,0.1193,1001.82,0.046521951,35.33333333,0,NA,NA,NA,NA,NA,NA,NA,NA
Ontario,12,2,2,Acli,Acyanogenic,Ac,li,Reduced,Control,1,1,1,10,0.2382,951.38,0.034226118,4.4,1,1,0,0,0,0,48.54,0.030943152,14.6
Ontario,12,2,3,acLi,Acyanogenic,ac,Li,Reduced,Control,1,1,1,8,0.2019,1966.88,0.044842356,13.93333333,1,0,0,0,0,0,NA,NA,NA
Ontario,12,2,4,acli,Acyanogenic,ac,li,Reduced,Control,1,1,1,48,0.5143,843.7,0.026437347,20.2,1,0,0,0,0,0,5.26,NA,NA
Ontario,13,1,1,AcLi,Cyanogenic,Ac,Li,Control,Control,1,1,1,19,0.1117,1537.34,0.033534407,1.8,1,0,0,0,0,0,2.9,NA,NA
Ontario,13,1,2,Acli,Acyanogenic,Ac,li,Control,Control,1,1,1,25,0.6604,1672.27,0.038990507,6,1,1,1,1,71,3.0746,113.69,0.100314155,12.66666667
Ontario,13,1,3,acLi,Acyanogenic,ac,Li,Control,Control,1,1,1,4,0.2251,1258.41,0.039442625,18.2,0,NA,NA,NA,NA,NA,NA,NA,NA
Ontario,13,1,4,acli,Acyanogenic,ac,li,Control,Control,1,1,1,12,0.3486,786.91,0.032447161,9.866666667,1,1,0,0,0,0,205.94,0.029568046,11.8
Ontario,13,2,1,AcLi,Cyanogenic,Ac,Li,Reduced,Control,1,1,1,73,1.1443,1171.87,0.032351657,3.8,1,0,0,0,0,0,NA,NA,NA
Ontario,13,2,2,Acli,Acyanogenic,Ac,li,Reduced,Control,1,1,1,35,1.4361,993.12,0.031166607,2.466666667,1,1,0,0,0,0,40.31,0.046378927,31.26666667
Ontario,13,2,3,acLi,Acyanogenic,ac,Li,Reduced,Control,1,1,1,17,0.2328,944.51,0.040886942,20.86666667,1,0,0,0,0,0,NA,NA,NA
Ontario,13,2,4,acli,Acyanogenic,ac,li,Reduced,Control,1,1,1,25,0.6121,1886.13,0.047519624,21.66666667,1,1,1,1,143,3.2793,531.03,NA,33.73333333
Ontario,14,1,1,AcLi,Cyanogenic,Ac,Li,Control,Control,1,1,1,153,2.4447,2567.95,0.034753691,3.333333333,1,1,1,1,234,1.5959,898.7,0.017268933,8.6
Ontario,14,1,2,Acli,Acyanogenic,Ac,li,Control,Control,1,1,1,35,0.9092,1971.6,0.043836352,5.2,1,1,1,1,2,0.0221,70.06,0.009163658,14.46666667
Ontario,14,1,3,acLi,Acyanogenic,ac,Li,Control,Control,1,1,1,250,5.4953,4097.78,0.040397255,4.8,1,1,1,1,28,0.4116,93.18,0.045267377,14.33333333
Ontario,14,1,4,acli,Acyanogenic,ac,li,Control,Control,1,0,0,0,0,231.41,0.025200841,11.8,1,1,0,0,0,0,553.45,0.030535852,25.53333333
Ontario,14,2,1,AcLi,Cyanogenic,Ac,Li,Reduced,Control,1,1,1,128,13.0465,1909.49,0.037364809,2.6,1,1,1,1,300,1.635,1412.08,0.013021865,8.4
Ontario,14,2,2,Acli,Acyanogenic,Ac,li,Reduced,Control,1,1,0,243,0,2707.58,0.034314887,0.333333333,1,1,1,1,457,6.1815,1322.42,0.020324459,10.4
Ontario,14,2,3,acLi,Acyanogenic,ac,Li,Reduced,Control,1,1,1,130,3.5328,1589.89,0.029955263,10.06666667,1,0,0,0,0,0,0.6,NA,NA
Ontario,14,2,4,acli,Acyanogenic,ac,li,Reduced,Control,1,1,1,122,3.8238,2639.43,0.037165151,23.46666667,1,1,1,1,81,0.7597,627.01,0.044481337,26
Ontario,15,1,1,AcLi,Cyanogenic,Ac,Li,Control,Control,1,1,1,87,1.5659,2170.66,0.029874815,8.6,1,1,1,1,217,1.9038,784.09,0.018929989,11
Ontario,15,1,2,Acli,Acyanogenic,Ac,li,Control,Control,1,1,1,140,3.4694,1859.23,0.026704378,3.4,1,1,1,1,91,1.0023,437.79,0.020393531,4.266666667
Ontario,15,1,3,acLi,Acyanogenic,ac,Li,Control,Control,1,1,1,36,1.6006,1639.96,0.03172128,29.06666667,1,1,1,1,63,1.1039,825.96,0.054285222,11.53333333
Ontario,15,1,4,acli,Acyanogenic,ac,li,Control,Control,1,1,1,11,0.4769,551.35,0.028170846,35.73333333,1,1,1,1,118,2.3639,515.65,0.042609241,14.26666667
Ontario,15,2,1,AcLi,Cyanogenic,Ac,Li,Reduced,Control,1,1,1,36,0.5613,919.8,0.02932525,1.866666667,1,1,1,1,67,1.5412,490.47,0.041010091,7.4
Ontario,15,2,2,Acli,Acyanogenic,Ac,li,Reduced,Control,1,1,1,16,0.1955,947.33,0.033609576,11.86666667,1,1,1,1,69,0.2384,604.8,0.055158682,5.8
Ontario,15,2,3,acLi,Acyanogenic,ac,Li,Reduced,Control,1,1,1,15,0.1966,1083.29,0.037049601,14.53333333,1,1,1,1,94,0.7667,408.77,0.035601963,13
Ontario,15,2,4,acli,Acyanogenic,ac,li,Reduced,Control,1,0,0,0,0,1349.8,0.042370372,7.066666667,1,1,1,1,338,2.0041,1553.55,0.027304909,13.6
Ontario,16,1,1,AcLi,Cyanogenic,Ac,Li,Control,Reduced,1,1,1,36,0.6028,699.55,0.028962548,3.133333333,1,1,1,1,474,13.838,1218.57,0.03874535,4.4
Ontario,16,1,2,Acli,Acyanogenic,Ac,li,Control,Reduced,1,0,0,0,0,1069.29,0.030909173,6.733333333,1,1,1,1,387,11.1243,2576.53,0.038004332,16.46666667
Ontario,16,1,3,acLi,Acyanogenic,ac,Li,Control,Reduced,1,1,1,42,0.2941,1535,0.037715014,11.93333333,1,1,1,1,166,2.9108,494.2,0.021215231,6.333333333
Ontario,16,1,4,acli,Acyanogenic,ac,li,Control,Reduced,1,1,1,40,0.9781,1611.5,0.042340658,2.066666667,1,1,1,1,138,2.3415,232.93,0.010748491,7.8
Ontario,16,2,1,AcLi,Cyanogenic,Ac,Li,Reduced,Reduced,1,1,1,101,6.0893,2400.78,0.032234371,0,1,1,1,1,295,3.9023,866.5,0.009052083,5.8
Ontario,16,2,2,Acli,Acyanogenic,Ac,li,Reduced,Reduced,1,1,1,189,6.121,1278.27,0.026721732,3.866666667,1,1,1,1,385,3.9374,671.91,0.025382357,5.133333333
Ontario,16,2,3,acLi,Acyanogenic,ac,Li,Reduced,Reduced,1,1,1,131,5.3767,1384.62,NA,12,1,1,1,1,180,5.5272,886.74,0.06802058,14.4
Ontario,16,2,4,acli,Acyanogenic,ac,li,Reduced,Reduced,1,1,1,29,0.8696,1845.69,0.04124949,1.533333333,1,1,1,1,211,3.7175,718.65,0.024428481,11.4
Ontario,17,1,1,AcLi,Cyanogenic,Ac,Li,Reduced,Control,0,0,0,0,0,16.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ontario,17,1,2,Acli,Acyanogenic,Ac,li,Reduced,Control,1,1,1,46,0.6667,1516.57,0.027990017,3.333333333,0,NA,NA,NA,NA,NA,NA,NA,NA
Ontario,17,1,3,acLi,Acyanogenic,ac,Li,Reduced,Control,1,1,1,4,0.2384,513.88,0.022750802,18.26666667,1,0,0,0,0,0,NA,NA,NA
Ontario,17,1,4,acli,Acyanogenic,ac,li,Reduced,Control,1,1,1,2,0.0581,408.49,0.018668384,NA,1,1,1,1,31,0.7187,528.84,0.03659225,23.2
Ontario,17,2,1,AcLi,Cyanogenic,Ac,Li,Control,Control,1,1,1,23,0.8344,723.19,0.025745475,15.8,1,0,1,1,120,2.4518,564.75,0.023328496,9.6
Ontario,17,2,2,Acli,Acyanogenic,Ac,li,Control,Control,1,1,1,59,1.1337,721.95,0.045202426,16.4,1,1,1,1,151,2.917,597.46,0.055303941,19.2
Ontario,17,2,3,acLi,Acyanogenic,ac,Li,Control,Control,1,1,1,33,0.4435,1850.86,0.050923498,25.46666667,0,NA,NA,NA,NA,NA,NA,NA,NA
Ontario,17,2,4,acli,Acyanogenic,ac,li,Control,Control,1,1,1,45,1.8452,1429.27,0.043021634,26,0,NA,NA,NA,NA,NA,NA,NA,NA
Ontario,18,1,1,AcLi,Cyanogenic,Ac,Li,Reduced,Reduced,1,1,1,86,0.1354,705.89,0.021194102,1,1,1,1,1,27,0.0633,327.19,NA,8
Ontario,18,1,2,Acli,Acyanogenic,Ac,li,Reduced,Reduced,1,1,1,159,2.3599,1453.23,0.030142587,0.866666667,1,0,0,0,0,0,34.26,NA,NA
Ontario,18,1,3,acLi,Acyanogenic,ac,Li,Reduced,Reduced,1,1,1,108,1.1811,1252.75,0.030255478,2.733333333,1,1,1,1,292,0.5317,1455.81,0.104333502,6.333333333
Ontario,18,1,4,acli,Acyanogenic,ac,li,Reduced,Reduced,1,1,1,55,1.3445,1592.34,0.032891207,10.26666667,1,1,1,1,24,0.0519,68.66,0.021286027,9.4
Ontario,18,2,1,AcLi,Cyanogenic,Ac,Li,Control,Reduced,1,1,1,6,0.2039,170.39,0.018611265,2.533333333,1,0,0,0,0,0,1.61,NA,NA
Ontario,18,2,2,Acli,Acyanogenic,Ac,li,Control,Reduced,1,1,1,71,0.9192,2667.12,0.03809505,2.466666667,1,1,1,1,97,0.841,963.17,0.012586947,2.866666667
Ontario,18,2,3,acLi,Acyanogenic,ac,Li,Control,Reduced,1,1,1,18,0.2991,2007.28,0.041958933,1.333333333,1,0,0,0,0,0,6.29,NA,NA
Ontario,18,2,4,acli,Acyanogenic,ac,li,Control,Reduced,1,1,1,45,1.2935,1205.45,0.039601489,9.8,1,0,1,1,11,0.0799,116.94,0.11213089,6.333333333
Ontario,19,1,1,AcLi,Cyanogenic,Ac,Li,Reduced,Control,1,1,1,134,2.527,1775.32,0.024692039,2.133333333,1,1,1,1,69,0.4015,333.33,0.011063885,9.733333333
Ontario,19,1,2,Acli,Acyanogenic,Ac,li,Reduced,Control,1,1,1,123,1.4882,1392.51,0.030384623,3.666666667,1,0,0,0,0,0,9.87,NA,NA
Ontario,19,1,3,acLi,Acyanogenic,ac,Li,Reduced,Control,1,1,1,66,0.3611,1324.69,0.034963135,14,0,NA,NA,NA,NA,NA,NA,NA,NA
Ontario,19,1,4,acli,Acyanogenic,ac,li,Reduced,Control,1,1,1,14,0.0815,1060.04,0.046223283,5.266666667,1,0,0,0,0,0,3.89,NA,NA
